METHOD,PARAMS,TIME,CI,CI_CENS,IBS,IAUC,CRIT,CI_mean,CI_CENS_mean,IBS_mean,IAUC_mean,table_path
BootstrapCRAID,"{'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'logrank', 'depth': 15, 'ens_metric_name': 'conc', 'max_features': 0.3, 'min_samples_leaf': 10, 'n_estimators': 10, 'size_sample': 0.7}",45.27632451057434,"[0.71608187, 0.65193687, 0.69173364, 0.58426471, 0.6580958]","[0.88054435, 0.78635851, 0.82208202, 0.78853047, 0.79803371]","[0.56896973, 0.13123166, 0.10875099, 0.13306866, 0.1048237]","[0.8695412, 0.63930643, 0.65198247, 0.83265902, 0.9061188]",logrank,0.6604225773715128,0.8151098118837599,0.2093689449949254,0.7799215847029763,PBC\table_PBC_full.xlsx
BootstrapCRAID,"{'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'logrank', 'depth': 15, 'ens_metric_name': 'conc', 'max_features': 0.3, 'min_samples_leaf': 10, 'n_estimators': 30, 'size_sample': 0.7}",132.3981075286865,"[0.72836257, 0.64246772, 0.7032147, 0.59705882, 0.64883926]","[0.87802419, 0.77621195, 0.82712934, 0.81481481, 0.78370787]","[0.49371893, 0.12647284, 0.1065669, 0.11928445, 0.11524852]","[0.88268416, 0.64722204, 0.65972086, 0.86799825, 0.89849936]",logrank,0.6639886141305207,0.8159776322931525,0.1922583281426489,0.7912249355200685,PBC\table_PBC_full.xlsx
BootstrapCRAID,"{'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'logrank', 'depth': 15, 'ens_metric_name': 'conc', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 10, 'size_sample': 0.7}",154.1775588989258,"[0.72251462, 0.64131994, 0.68886338, 0.52970588, 0.63297091]","[0.84576613, 0.78241263, 0.8214511, 0.70908005, 0.75617978]","[0.54256808, 0.14179679, 0.11117826, 0.15999349, 0.16668367]","[0.8449984, 0.64184611, 0.64016218, 0.70937635, 0.78439103]",logrank,0.6430749456600091,0.7829779366071693,0.2244440576270485,0.7241548137236216,PBC\table_PBC_full.xlsx
BootstrapCRAID,"{'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'logrank', 'depth': 15, 'ens_metric_name': 'conc', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 30, 'size_sample': 0.7}",456.1042532920837,"[0.7005848, 0.65652798, 0.69517796, 0.53735294, 0.64913312]","[0.86391129, 0.79086809, 0.82334385, 0.72162485, 0.76966292]","[0.45031185, 0.12928488, 0.10630035, 0.1402724, 0.15761673]","[0.88051726, 0.67910483, 0.6653073, 0.7787846, 0.83398163]",logrank,0.6477553575503546,0.7938822011219371,0.1967572406021109,0.7675391266598662,PBC\table_PBC_full.xlsx
BootstrapCRAID,"{'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'logrank', 'depth': 15, 'ens_metric_name': 'conc', 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 10, 'size_sample': 0.7}",66.23490595817566,"[0.74298246, 0.65824964, 0.70608496, 0.52588235, 0.67543344]","[0.87096774, 0.78354002, 0.80757098, 0.72043011, 0.79016854]","[0.5007281, 0.13576986, 0.10543859, 0.15183923, 0.13425038]","[0.8827938, 0.62412064, 0.66366384, 0.74879305, 0.88301602]",logrank,0.6617265702598344,0.7945354778508207,0.2056052319739615,0.760477471635172,PBC\table_PBC_full.xlsx
BootstrapCRAID,"{'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'logrank', 'depth': 15, 'ens_metric_name': 'conc', 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 30, 'size_sample': 0.7}",194.3089559078217,"[0.72222222, 0.65222382, 0.7043628, 0.54235294, 0.67367029]","[0.86743952, 0.79086809, 0.82460568, 0.74551971, 0.78876404]","[0.51125733, 0.12661408, 0.10283972, 0.13873341, 0.1354403]","[0.87718336, 0.65691015, 0.66452826, 0.7909378, 0.88648526]",logrank,0.6589664144104014,0.803439409453836,0.2029769668982134,0.7752089662739056,PBC\table_PBC_full.xlsx
BootstrapCRAID,"{'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'logrank', 'depth': 15, 'ens_metric_name': 'conc', 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 10, 'size_sample': 0.7}",42.66082119941711,"[0.71008772, 0.63012912, 0.69862227, 0.58191176, 0.64869233]","[0.87852823, 0.78297632, 0.81892744, 0.78793309, 0.76320225]","[0.53776685, 0.13328409, 0.10309393, 0.14153256, 0.13178381]","[0.88877031, 0.60069943, 0.68639749, 0.80897477, 0.8642878]",logrank,0.6538886424741448,0.8063134673734178,0.2094922476894278,0.7698259617968193,PBC\table_PBC_full.xlsx
BootstrapCRAID,"{'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'logrank', 'depth': 15, 'ens_metric_name': 'conc', 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 30, 'size_sample': 0.7}",117.0885066986084,"[0.7128655, 0.64878049, 0.69661309, 0.58176471, 0.64869233]","[0.85887097, 0.78466742, 0.82586751, 0.79928315, 0.76320225]","[0.52303431, 0.12441384, 0.10371864, 0.12313107, 0.13178381]","[0.8805362, 0.6268291, 0.67762384, 0.85634775, 0.8642878]",logrank,0.657743221892837,0.8063782590410111,0.2012163328863359,0.7811249386105076,PBC\table_PBC_full.xlsx
BootstrapCRAID,"{'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'logrank', 'depth': 15, 'ens_metric_name': 'ibs', 'max_features': 0.3, 'min_samples_leaf': 1, 'n_estimators': 10, 'size_sample': 0.7}",179.0882637500763,"[0.73479532, 0.65451937, 0.69632606, 0.55485294, 0.62400823]","[0.86239919, 0.77846674, 0.80126183, 0.72341697, 0.75168539]","[0.5258428, 0.14309674, 0.11782532, 0.16342493, 0.1551746]","[0.85197072, 0.62219602, 0.62662114, 0.73199595, 0.810661]",logrank,0.6529003843137575,0.7834460247277282,0.2210728778085094,0.7286889656029383,PBC\table_PBC_full.xlsx
BootstrapCRAID,"{'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'logrank', 'depth': 15, 'ens_metric_name': 'ibs', 'max_features': 0.3, 'min_samples_leaf': 1, 'n_estimators': 30, 'size_sample': 0.7}",517.4321224689484,"[0.71491228, 0.66800574, 0.69977038, 0.55441176, 0.63781957]","[0.85735887, 0.80157835, 0.82839117, 0.74551971, 0.77134831]","[0.45642472, 0.13542613, 0.10673448, 0.13849833, 0.14432696]","[0.86893987, 0.68930031, 0.68616345, 0.7828927, 0.86776167]",logrank,0.654983946826041,0.8008392840061631,0.1962821238627677,0.7790116017497846,PBC\table_PBC_full.xlsx
BootstrapCRAID,"{'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'logrank', 'depth': 15, 'ens_metric_name': 'ibs', 'max_features': 0.3, 'min_samples_leaf': 5, 'n_estimators': 10, 'size_sample': 0.7}",79.34191083908081,"[0.71491228, 0.6527977, 0.70838117, 0.56014706, 0.65794887]","[0.85987903, 0.77395716, 0.82460568, 0.76105137, 0.79353933]","[0.45596198, 0.12906452, 0.10149089, 0.14671319, 0.13425886]","[0.88005523, 0.69640624, 0.69931413, 0.76479288, 0.86132048]",logrank,0.6588374167371935,0.802606513850319,0.193497888958034,0.7803777909207513,PBC\table_PBC_full.xlsx
BootstrapCRAID,"{'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'logrank', 'depth': 15, 'ens_metric_name': 'ibs', 'max_features': 0.3, 'min_samples_leaf': 5, 'n_estimators': 30, 'size_sample': 0.7}",236.1246786117554,"[0.71432749, 0.66284075, 0.71613088, 0.56764706, 0.65677344]","[0.86995968, 0.79481398, 0.8511041, 0.77359618, 0.78764045]","[0.46537029, 0.124143, 0.09838366, 0.13635088, 0.13373282]","[0.8620633, 0.69365126, 0.71709163, 0.80625521, 0.88125137]",logrank,0.6635439219007458,0.8154228768665579,0.1915961320619781,0.7920625530043373,PBC\table_PBC_full.xlsx
BootstrapCRAID,"{'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'logrank', 'depth': 15, 'ens_metric_name': 'ibs', 'max_features': 0.3, 'min_samples_leaf': 10, 'n_estimators': 10, 'size_sample': 0.7}",52.91218852996826,"[0.71608187, 0.65193687, 0.69173364, 0.58426471, 0.6580958]","[0.88054435, 0.78635851, 0.82208202, 0.78853047, 0.79803371]","[0.56896973, 0.13123166, 0.10875099, 0.13306866, 0.1048237]","[0.8695412, 0.63930643, 0.65198247, 0.83265902, 0.9061188]",logrank,0.6604225773715128,0.8151098118837599,0.2093689449949254,0.7799215847029763,PBC\table_PBC_full.xlsx
BootstrapCRAID,"{'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'logrank', 'depth': 15, 'ens_metric_name': 'ibs', 'max_features': 0.3, 'min_samples_leaf': 10, 'n_estimators': 30, 'size_sample': 0.7}",159.8331334590912,"[0.73245614, 0.6553802, 0.70752009, 0.59705882, 0.65295328]","[0.8765121, 0.78523112, 0.83217666, 0.81481481, 0.78651685]","[0.49987864, 0.12609467, 0.10533084, 0.11928445, 0.11608532]","[0.87698571, 0.65103849, 0.67188319, 0.86799825, 0.90072704]",logrank,0.6690737066220576,0.8190503075589541,0.1933347837258655,0.7937265365197614,PBC\table_PBC_full.xlsx
BootstrapCRAID,"{'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'logrank', 'depth': 15, 'ens_metric_name': 'ibs', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 10, 'size_sample': 0.7}",164.6594135761261,"[0.72339181, 0.64131994, 0.68886338, 0.52970588, 0.63297091]","[0.85231855, 0.78241263, 0.8214511, 0.70908005, 0.75617978]","[0.54435286, 0.14179679, 0.11117826, 0.15999349, 0.16668367]","[0.84497894, 0.64184611, 0.64016218, 0.70937635, 0.78439103]",logrank,0.6432503842565004,0.7842884204781371,0.2248010126408523,0.7241509206450139,PBC\table_PBC_full.xlsx
BootstrapCRAID,"{'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'logrank', 'depth': 15, 'ens_metric_name': 'ibs', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 30, 'size_sample': 0.7}",491.4837894439697,"[0.69473684, 0.65423242, 0.69517796, 0.53352941, 0.64913312]","[0.85685484, 0.7903044, 0.82334385, 0.71445639, 0.76966292]","[0.43711173, 0.12848259, 0.10630035, 0.14685204, 0.15761673]","[0.87935605, 0.69044511, 0.6653073, 0.75991518, 0.83398163]",logrank,0.6453619505512692,0.7909244794714946,0.1952726875890598,0.7658010570457481,PBC\table_PBC_full.xlsx
BootstrapCRAID,"{'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'logrank', 'depth': 15, 'ens_metric_name': 'ibs', 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 10, 'size_sample': 0.7}",77.68137860298157,"[0.74122807, 0.65824964, 0.70608496, 0.53441176, 0.67543344]","[0.89112903, 0.78354002, 0.80757098, 0.72700119, 0.79016854]","[0.50361008, 0.13576986, 0.10543859, 0.15263554, 0.13425038]","[0.87126318, 0.62412064, 0.66366384, 0.73098074, 0.88301602]",logrank,0.6630815754197931,0.7998819533585866,0.2063408897490258,0.7546088844938796,PBC\table_PBC_full.xlsx
BootstrapCRAID,"{'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'logrank', 'depth': 15, 'ens_metric_name': 'ibs', 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 30, 'size_sample': 0.7}",225.2454237937927,"[0.72719298, 0.65710187, 0.7086682, 0.54235294, 0.66029974]","[0.87600806, 0.79650507, 0.83280757, 0.74014337, 0.78033708]","[0.51394811, 0.12548856, 0.1016367, 0.14083639, 0.14078022]","[0.88066013, 0.66635772, 0.68733661, 0.78392229, 0.88319216]",logrank,0.6591231443541107,0.8051602313204163,0.2045379942130079,0.7802937823660189,PBC\table_PBC_full.xlsx
BootstrapCRAID,"{'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'logrank', 'depth': 15, 'ens_metric_name': 'ibs', 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 10, 'size_sample': 0.7}",48.48917984962463,"[0.71008772, 0.63012912, 0.69862227, 0.58205882, 0.66852777]","[0.87852823, 0.78297632, 0.81892744, 0.78793309, 0.79325843]","[0.53776685, 0.13328409, 0.10309393, 0.13510647, 0.10743365]","[0.88877031, 0.60069943, 0.68639749, 0.82654682, 0.90788399]",logrank,0.6578851421025004,0.812324703328474,0.2033369972896474,0.782059608807322,PBC\table_PBC_full.xlsx
BootstrapCRAID,"{'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'logrank', 'depth': 15, 'ens_metric_name': 'ibs', 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 30, 'size_sample': 0.7}",148.6757740974426,"[0.70584795, 0.65451937, 0.70005741, 0.57588235, 0.64942698]","[0.86441532, 0.789177, 0.829653, 0.79271207, 0.79101124]","[0.51628523, 0.12472251, 0.10281157, 0.12430677, 0.12432222]","[0.88855422, 0.62962377, 0.68089068, 0.84425799, 0.89508156]",logrank,0.6571468112718818,0.8133937246828277,0.1984896618292858,0.7876816430156407,PBC\table_PBC_full.xlsx
BootstrapCRAID,"{'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'logrank', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 0.3, 'min_samples_leaf': 1, 'n_estimators': 10, 'size_sample': 0.7}",166.9335408210754,"[0.73333333, 0.65451937, 0.69632606, 0.55485294, 0.62400823]","[0.8578629, 0.77846674, 0.80126183, 0.72341697, 0.75168539]","[0.52535526, 0.14309674, 0.11782532, 0.16342493, 0.1551746]","[0.85432395, 0.62219602, 0.62662114, 0.73199595, 0.810661]",logrank,0.6526079866529388,0.7825387666632121,0.2209753716239288,0.7291596106272923,PBC\table_PBC_full.xlsx
BootstrapCRAID,"{'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'logrank', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 0.3, 'min_samples_leaf': 1, 'n_estimators': 30, 'size_sample': 0.7}",486.5285320281982,"[0.72397661, 0.66800574, 0.6989093, 0.55235294, 0.63826036]","[0.86794355, 0.80157835, 0.83091483, 0.74133811, 0.77191011]","[0.43611329, 0.13542613, 0.10571508, 0.1380744, 0.14636583]","[0.87265819, 0.68930031, 0.6745406, 0.78206248, 0.86764648]",logrank,0.6563009892814582,0.8027369907106359,0.192338946417987,0.7772416148858505,PBC\table_PBC_full.xlsx
BootstrapCRAID,"{'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'logrank', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 0.3, 'min_samples_leaf': 5, 'n_estimators': 10, 'size_sample': 0.7}",70.24224972724915,"[0.58245614, 0.64878049, 0.70838117, 0.56014706, 0.65324713]","[0.73790323, 0.76719278, 0.82460568, 0.76105137, 0.79606742]","[1.09915477, 0.1303119, 0.10149089, 0.14671319, 0.14234298]","[0.68868747, 0.69161484, 0.69931413, 0.76479288, 0.85267004]",logrank,0.6306023985856021,0.777364095678449,0.3240027440874991,0.7394158727770092,PBC\table_PBC_full.xlsx
BootstrapCRAID,"{'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'logrank', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 0.3, 'min_samples_leaf': 5, 'n_estimators': 30, 'size_sample': 0.7}",206.1498093605042,"[0.71403509, 0.66284075, 0.71010333, 0.56764706, 0.65677344]","[0.85887097, 0.79594138, 0.84794953, 0.77359618, 0.78764045]","[0.44399178, 0.12530732, 0.09748688, 0.13635088, 0.13373282]","[0.85311173, 0.69239513, 0.69429951, 0.80625521, 0.88125137]",logrank,0.6622799314615786,0.8127996992477549,0.1873739376741039,0.7854625883500526,PBC\table_PBC_full.xlsx
BootstrapCRAID,"{'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'logrank', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 0.3, 'min_samples_leaf': 10, 'n_estimators': 10, 'size_sample': 0.7}",45.05167436599731,"[0.71520468, 0.65193687, 0.69173364, 0.58426471, 0.6475169]","[0.87852823, 0.78635851, 0.82208202, 0.78853047, 0.79466292]","[0.576502, 0.13123166, 0.10875099, 0.13306866, 0.12125793]","[0.87433543, 0.63930643, 0.65198247, 0.83265902, 0.89592274]",logrank,0.6581313585810749,0.8140324287739373,0.2141622467809334,0.7788412189068392,PBC\table_PBC_full.xlsx
BootstrapCRAID,"{'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'logrank', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 0.3, 'min_samples_leaf': 10, 'n_estimators': 30, 'size_sample': 0.7}",131.384583234787,"[0.73245614, 0.6553802, 0.70522388, 0.59823529, 0.65295328]","[0.8765121, 0.78523112, 0.83091483, 0.81899642, 0.78651685]","[0.49561903, 0.12609467, 0.10593446, 0.11657366, 0.11608532]","[0.87810746, 0.65103849, 0.65688485, 0.86958027, 0.90072704]",logrank,0.6688497584894176,0.8196342618195137,0.192061426763469,0.791267624405535,PBC\table_PBC_full.xlsx
BootstrapCRAID,"{'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'logrank', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 10, 'size_sample': 0.7}",154.8547031879425,"[0.72339181, 0.64131994, 0.68886338, 0.52970588, 0.63297091]","[0.85231855, 0.78241263, 0.8214511, 0.70908005, 0.75617978]","[0.54435286, 0.14179679, 0.11117826, 0.15999349, 0.16668367]","[0.84497894, 0.64184611, 0.64016218, 0.70937635, 0.78439103]",logrank,0.6432503842565004,0.7842884204781371,0.2248010126408523,0.7241509206450139,PBC\table_PBC_full.xlsx
BootstrapCRAID,"{'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'logrank', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 30, 'size_sample': 0.7}",455.485077381134,"[0.7, 0.65423242, 0.68828932, 0.53352941, 0.64913312]","[0.86441532, 0.7903044, 0.82208202, 0.71445639, 0.76966292]","[0.45698427, 0.12848259, 0.10674985, 0.14685204, 0.15761673]","[0.87869014, 0.69044511, 0.65593676, 0.75991518, 0.83398163]",logrank,0.6450368553793554,0.7921842103150887,0.1993370962724144,0.7637937672150108,PBC\table_PBC_full.xlsx
BootstrapCRAID,"{'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'logrank', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 10, 'size_sample': 0.7}",65.30649995803833,"[0.65760234, 0.65164993, 0.70608496, 0.53441176, 0.66940934]","[0.78881048, 0.77733935, 0.80757098, 0.72700119, 0.78820225]","[0.96226868, 0.1368134, 0.10543859, 0.15263554, 0.14281148]","[0.73388508, 0.62980918, 0.66366384, 0.73098074, 0.86972544]",logrank,0.6438316673326634,0.777784849966715,0.2999935375549604,0.725612854940989,PBC\table_PBC_full.xlsx
BootstrapCRAID,"{'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'logrank', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 30, 'size_sample': 0.7}",196.6836562156677,"[0.73128655, 0.65222382, 0.70809414, 0.54529412, 0.66029974]","[0.8765121, 0.79086809, 0.82902208, 0.7479092, 0.78033708]","[0.50867292, 0.12661408, 0.10127138, 0.14060135, 0.14078022]","[0.8753404, 0.65691015, 0.6695801, 0.78782864, 0.88319216]",logrank,0.6594396727798513,0.8049297103336299,0.2035879885035096,0.774570289215297,PBC\table_PBC_full.xlsx
BootstrapCRAID,"{'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'logrank', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 10, 'size_sample': 0.7}",39.80184412002563,"[0.71008772, 0.63012912, 0.6858496, 0.58205882, 0.66985013]","[0.87852823, 0.78297632, 0.82239748, 0.78793309, 0.79157303]","[0.53776685, 0.13328409, 0.10621144, 0.13510647, 0.11900577]","[0.88877031, 0.60069943, 0.61849422, 0.82654682, 0.89136876]",logrank,0.6555950796095221,0.8126816309859368,0.206274923395307,0.7651759083621611,PBC\table_PBC_full.xlsx
BootstrapCRAID,"{'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'logrank', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 30, 'size_sample': 0.7}",118.952287197113,"[0.70906433, 0.65451937, 0.70005741, 0.58352941, 0.65383485]","[0.85735887, 0.789177, 0.829653, 0.79928315, 0.79213483]","[0.5201206, 0.12472251, 0.10281157, 0.12772903, 0.12597029]","[0.87932856, 0.62962377, 0.68089068, 0.84730423, 0.89535289]",logrank,0.6602010729711998,0.8135213709046203,0.2002707990677323,0.7865000269838739,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'wei', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'mode_wei': 'square', 'n_estimators': 10, 'size_sample': 0.5}",104.5892598628998,"[0.66842105, 0.64275466, 0.69977038, 0.51, 0.59800176]","[0.82510081, 0.78635851, 0.85488959, 0.68339307, 0.7494382]","[0.45490983, 0.13697181, 0.1083054, 0.1549178, 0.12313734]","[0.82915463, 0.61370329, 0.74150487, 0.71348672, 0.8547039]",peto,0.6237895714994686,0.7798360361863332,0.1956484366908097,0.750510684262492,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'wei', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'mode_wei': 'square', 'n_estimators': 10, 'size_sample': 0.7}",130.1745185852051,"[0.65906433, 0.63787661, 0.67522962, 0.55, 0.64766383]","[0.79889113, 0.78410372, 0.8340694, 0.75029869, 0.71123596]","[0.57271686, 0.14017396, 0.1042148, 0.16486806, 0.17930844]","[0.80144672, 0.62204841, 0.69119655, 0.71998132, 0.73579361]",peto,0.6339668777413265,0.7757197781815545,0.232256427219234,0.7140933186687877,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'wei', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'mode_wei': 'square', 'n_estimators': 15, 'size_sample': 0.5}",152.3107340335846,"[0.65818713, 0.64763271, 0.69632606, 0.49647059, 0.60182192]","[0.81703629, 0.78579481, 0.84731861, 0.68936679, 0.7747191]","[0.43222961, 0.12774158, 0.11055291, 0.16231921, 0.12448789]","[0.84454268, 0.66016107, 0.69565813, 0.72230691, 0.86907609]",peto,0.6200876836381665,0.7828471207108488,0.1914662380957685,0.7583489746908956,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'wei', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'mode_wei': 'square', 'n_estimators': 15, 'size_sample': 0.7}",190.955221414566,"[0.68421053, 0.65997131, 0.68140069, 0.54264706, 0.63326477]","[0.82056452, 0.81059752, 0.8384858, 0.74253286, 0.7252809]","[0.54568442, 0.12771075, 0.10294808, 0.16734571, 0.16507581]","[0.82738722, 0.62855926, 0.66617522, 0.70056569, 0.82668454]",peto,0.6402988691961413,0.7874923189174694,0.2217529549935234,0.72987438540621,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'wei', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'mode_wei': 'square', 'n_estimators': 25, 'size_sample': 0.5}",250.0208353996277,"[0.67046784, 0.66054519, 0.69690011, 0.51470588, 0.61166618]","[0.82056452, 0.80608794, 0.85236593, 0.7037037, 0.76685393]","[0.46634037, 0.12372928, 0.10447681, 0.15058332, 0.1315978]","[0.86169726, 0.68974503, 0.68306576, 0.74837207, 0.86505688]",peto,0.6308570408021555,0.7899152039764429,0.1953455159820529,0.7695874026424769,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'wei', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'mode_wei': 'square', 'n_estimators': 25, 'size_sample': 0.7}",314.6102385520935,"[0.68304094, 0.66169297, 0.67250287, 0.53941176, 0.63767264]","[0.83870968, 0.79988726, 0.82460568, 0.73655914, 0.75393258]","[0.54156584, 0.13336363, 0.10601877, 0.15937968, 0.15571067]","[0.84022471, 0.63461079, 0.64752134, 0.7227962, 0.85403274]",peto,0.6388642364599991,0.7907388680271625,0.2192077184187434,0.7398371565450013,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'wei', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'mode_wei': 'exp', 'n_estimators': 10, 'size_sample': 0.5}",110.1189002990723,"[0.7374269, 0.61492109, 0.68929392, 0.52882353, 0.6238613]","[0.88457661, 0.73224352, 0.81135647, 0.71027479, 0.73651685]","[0.4467168, 0.13643343, 0.1075179, 0.16892517, 0.16341777]","[0.84288135, 0.61812812, 0.68946096, 0.67720543, 0.77181114]",peto,0.6388653468556141,0.7749936484214734,0.2046022154063282,0.7198974007876283,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'wei', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'mode_wei': 'exp', 'n_estimators': 10, 'size_sample': 0.7}",136.2473819255829,"[0.67105263, 0.63644189, 0.70464983, 0.50808824, 0.64031737]","[0.80645161, 0.74408117, 0.8170347, 0.68578256, 0.74297753]","[0.62692349, 0.1576755, 0.0986673, 0.13875603, 0.15849549]","[0.79844695, 0.65170919, 0.68452674, 0.75709166, 0.79636406]",peto,0.6321099911034033,0.7592655141100828,0.2361035628105052,0.7376277205579915,PBC\table_PBC_full.xlsx
